,image_id,split,sat_image_path,mask_path
1358,106119,train,train/106119_sat.jpg,train/106119_mask.png
1359,371353,train,train/371353_sat.jpg,train/371353_mask.png
1360,940791,train,train/940791_sat.jpg,train/940791_mask.png
1361,380317,train,train/380317_sat.jpg,train/380317_mask.png
1362,767454,train,train/767454_sat.jpg,train/767454_mask.png
1363,625448,train,train/625448_sat.jpg,train/625448_mask.png
1364,565689,train,train/565689_sat.jpg,train/565689_mask.png
1365,435254,train,train/435254_sat.jpg,train/435254_mask.png
1366,26206,train,train/26206_sat.jpg,train/26206_mask.png
1367,859110,train,train/859110_sat.jpg,train/859110_mask.png
1368,821194,train,train/821194_sat.jpg,train/821194_mask.png
1369,668712,train,train/668712_sat.jpg,train/668712_mask.png
1370,863399,train,train/863399_sat.jpg,train/863399_mask.png
1371,354244,train,train/354244_sat.jpg,train/354244_mask.png
1372,40555,train,train/40555_sat.jpg,train/40555_mask.png
1373,935429,train,train/935429_sat.jpg,train/935429_mask.png
1374,719143,train,train/719143_sat.jpg,train/719143_mask.png
1375,866007,train,train/866007_sat.jpg,train/866007_mask.png
1376,768401,train,train/768401_sat.jpg,train/768401_mask.png
1377,711527,train,train/711527_sat.jpg,train/711527_mask.png
1378,447911,train,train/447911_sat.jpg,train/447911_mask.png
1379,357722,train,train/357722_sat.jpg,train/357722_mask.png
1380,379221,train,train/379221_sat.jpg,train/379221_mask.png
1381,559550,train,train/559550_sat.jpg,train/559550_mask.png
1382,462975,train,train/462975_sat.jpg,train/462975_mask.png
1383,57595,train,train/57595_sat.jpg,train/57595_mask.png
1384,799094,train,train/799094_sat.jpg,train/799094_mask.png
1385,465606,train,train/465606_sat.jpg,train/465606_mask.png
1386,460160,train,train/460160_sat.jpg,train/460160_mask.png
1387,966836,train,train/966836_sat.jpg,train/966836_mask.png
1388,300560,train,train/300560_sat.jpg,train/300560_mask.png
1389,456174,train,train/456174_sat.jpg,train/456174_mask.png
1390,62464,train,train/62464_sat.jpg,train/62464_mask.png
1391,701163,train,train/701163_sat.jpg,train/701163_mask.png
1392,174568,train,train/174568_sat.jpg,train/174568_mask.png
1393,662692,train,train/662692_sat.jpg,train/662692_mask.png
1394,772077,train,train/772077_sat.jpg,train/772077_mask.png
1395,85252,train,train/85252_sat.jpg,train/85252_mask.png
1396,373567,train,train/373567_sat.jpg,train/373567_mask.png
1397,893979,train,train/893979_sat.jpg,train/893979_mask.png
1398,221165,train,train/221165_sat.jpg,train/221165_mask.png
1399,584527,train,train/584527_sat.jpg,train/584527_mask.png
1400,348659,train,train/348659_sat.jpg,train/348659_mask.png
1401,34236,train,train/34236_sat.jpg,train/34236_mask.png
1402,182381,train,train/182381_sat.jpg,train/182381_mask.png
1403,47935,train,train/47935_sat.jpg,train/47935_mask.png
1404,302976,train,train/302976_sat.jpg,train/302976_mask.png
1405,754948,train,train/754948_sat.jpg,train/754948_mask.png
1406,146541,train,train/146541_sat.jpg,train/146541_mask.png
1407,176841,train,train/176841_sat.jpg,train/176841_mask.png
1408,635527,train,train/635527_sat.jpg,train/635527_mask.png
1409,833540,train,train/833540_sat.jpg,train/833540_mask.png
1410,544381,train,train/544381_sat.jpg,train/544381_mask.png
1411,144605,train,train/144605_sat.jpg,train/144605_mask.png
1412,253169,train,train/253169_sat.jpg,train/253169_mask.png
1413,316216,train,train/316216_sat.jpg,train/316216_mask.png
1414,17707,train,train/17707_sat.jpg,train/17707_mask.png
1415,461165,train,train/461165_sat.jpg,train/461165_mask.png
1416,660517,train,train/660517_sat.jpg,train/660517_mask.png
1417,616342,train,train/616342_sat.jpg,train/616342_mask.png
1418,782227,train,train/782227_sat.jpg,train/782227_mask.png
1419,571341,train,train/571341_sat.jpg,train/571341_mask.png
1420,957898,train,train/957898_sat.jpg,train/957898_mask.png
1421,169099,train,train/169099_sat.jpg,train/169099_mask.png
1422,380270,train,train/380270_sat.jpg,train/380270_mask.png
1423,767819,train,train/767819_sat.jpg,train/767819_mask.png
1424,750187,train,train/750187_sat.jpg,train/750187_mask.png
1425,124016,train,train/124016_sat.jpg,train/124016_mask.png
1426,974773,train,train/974773_sat.jpg,train/974773_mask.png
1427,920629,train,train/920629_sat.jpg,train/920629_mask.png
1428,103341,train,train/103341_sat.jpg,train/103341_mask.png
1429,74737,train,train/74737_sat.jpg,train/74737_mask.png
1430,379021,train,train/379021_sat.jpg,train/379021_mask.png
1431,726148,train,train/726148_sat.jpg,train/726148_mask.png
1432,212679,train,train/212679_sat.jpg,train/212679_mask.png
1433,273498,train,train/273498_sat.jpg,train/273498_mask.png
1434,9339,train,train/9339_sat.jpg,train/9339_mask.png
1435,359621,train,train/359621_sat.jpg,train/359621_mask.png
1436,767261,train,train/767261_sat.jpg,train/767261_mask.png
1437,301373,train,train/301373_sat.jpg,train/301373_mask.png
1438,435505,train,train/435505_sat.jpg,train/435505_mask.png
1439,513194,train,train/513194_sat.jpg,train/513194_mask.png
1440,363434,train,train/363434_sat.jpg,train/363434_mask.png
1441,408113,train,train/408113_sat.jpg,train/408113_mask.png
1442,925315,train,train/925315_sat.jpg,train/925315_mask.png
1443,525952,train,train/525952_sat.jpg,train/525952_mask.png
1444,392609,train,train/392609_sat.jpg,train/392609_mask.png
1445,947194,train,train/947194_sat.jpg,train/947194_mask.png
1446,445532,train,train/445532_sat.jpg,train/445532_mask.png
1447,322684,train,train/322684_sat.jpg,train/322684_mask.png
1448,836056,train,train/836056_sat.jpg,train/836056_mask.png
1449,687433,train,train/687433_sat.jpg,train/687433_mask.png
1450,33389,train,train/33389_sat.jpg,train/33389_mask.png
1451,44825,train,train/44825_sat.jpg,train/44825_mask.png
1452,411551,train,train/411551_sat.jpg,train/411551_mask.png
1453,306455,train,train/306455_sat.jpg,train/306455_mask.png
1454,707784,train,train/707784_sat.jpg,train/707784_mask.png
1455,364982,train,train/364982_sat.jpg,train/364982_mask.png
1456,185247,train,train/185247_sat.jpg,train/185247_mask.png
1457,566463,train,train/566463_sat.jpg,train/566463_mask.png
1458,382842,train,train/382842_sat.jpg,train/382842_mask.png
1459,340354,train,train/340354_sat.jpg,train/340354_mask.png
1460,385890,train,train/385890_sat.jpg,train/385890_mask.png
1461,531276,train,train/531276_sat.jpg,train/531276_mask.png
1462,52481,train,train/52481_sat.jpg,train/52481_mask.png
1463,856919,train,train/856919_sat.jpg,train/856919_mask.png
1464,686939,train,train/686939_sat.jpg,train/686939_mask.png
1465,574721,train,train/574721_sat.jpg,train/574721_mask.png
1466,337004,train,train/337004_sat.jpg,train/337004_mask.png
1467,247529,train,train/247529_sat.jpg,train/247529_mask.png
1468,477671,train,train/477671_sat.jpg,train/477671_mask.png
1469,373615,train,train/373615_sat.jpg,train/373615_mask.png
1470,189336,train,train/189336_sat.jpg,train/189336_mask.png
1471,472362,train,train/472362_sat.jpg,train/472362_mask.png
1472,960287,train,train/960287_sat.jpg,train/960287_mask.png
1473,597812,train,train/597812_sat.jpg,train/597812_mask.png
1474,384454,train,train/384454_sat.jpg,train/384454_mask.png
1475,695052,train,train/695052_sat.jpg,train/695052_mask.png
1476,23388,train,train/23388_sat.jpg,train/23388_mask.png
1477,722038,train,train/722038_sat.jpg,train/722038_mask.png
1478,932169,train,train/932169_sat.jpg,train/932169_mask.png
1479,351590,train,train/351590_sat.jpg,train/351590_mask.png
1480,343062,train,train/343062_sat.jpg,train/343062_mask.png
1481,833021,train,train/833021_sat.jpg,train/833021_mask.png
1482,335330,train,train/335330_sat.jpg,train/335330_mask.png
1483,641064,train,train/641064_sat.jpg,train/641064_mask.png
1484,195175,train,train/195175_sat.jpg,train/195175_mask.png
1485,472031,train,train/472031_sat.jpg,train/472031_mask.png
1486,489313,train,train/489313_sat.jpg,train/489313_mask.png
1487,423747,train,train/423747_sat.jpg,train/423747_mask.png
1488,593246,train,train/593246_sat.jpg,train/593246_mask.png
1489,424027,train,train/424027_sat.jpg,train/424027_mask.png
1490,352363,train,train/352363_sat.jpg,train/352363_mask.png
1491,20919,train,train/20919_sat.jpg,train/20919_mask.png
1492,931695,train,train/931695_sat.jpg,train/931695_mask.png
1493,882735,train,train/882735_sat.jpg,train/882735_mask.png
1494,629707,train,train/629707_sat.jpg,train/629707_mask.png
1495,427560,train,train/427560_sat.jpg,train/427560_mask.png
1496,149690,train,train/149690_sat.jpg,train/149690_mask.png
1497,979506,train,train/979506_sat.jpg,train/979506_mask.png
1498,504127,train,train/504127_sat.jpg,train/504127_mask.png
1499,384950,train,train/384950_sat.jpg,train/384950_mask.png
1500,394496,train,train/394496_sat.jpg,train/394496_mask.png
1501,593764,train,train/593764_sat.jpg,train/593764_mask.png
1502,941847,train,train/941847_sat.jpg,train/941847_mask.png
1503,43484,train,train/43484_sat.jpg,train/43484_mask.png
1504,715931,train,train/715931_sat.jpg,train/715931_mask.png
1505,546615,train,train/546615_sat.jpg,train/546615_mask.png
1506,750772,train,train/750772_sat.jpg,train/750772_mask.png
1507,973982,train,train/973982_sat.jpg,train/973982_mask.png
1508,588923,train,train/588923_sat.jpg,train/588923_mask.png
1509,147605,train,train/147605_sat.jpg,train/147605_mask.png
1510,662620,train,train/662620_sat.jpg,train/662620_mask.png
1511,19424,train,train/19424_sat.jpg,train/19424_mask.png
1512,272855,train,train/272855_sat.jpg,train/272855_mask.png
1513,978495,train,train/978495_sat.jpg,train/978495_mask.png
1514,854216,train,train/854216_sat.jpg,train/854216_mask.png
1515,352793,train,train/352793_sat.jpg,train/352793_mask.png
1516,174734,train,train/174734_sat.jpg,train/174734_mask.png
1517,3573,train,train/3573_sat.jpg,train/3573_mask.png
1518,119004,train,train/119004_sat.jpg,train/119004_mask.png
1519,638829,train,train/638829_sat.jpg,train/638829_mask.png
1520,736091,train,train/736091_sat.jpg,train/736091_mask.png
1521,563528,train,train/563528_sat.jpg,train/563528_mask.png
1522,675145,train,train/675145_sat.jpg,train/675145_mask.png
1523,319779,train,train/319779_sat.jpg,train/319779_mask.png
1524,132803,train,train/132803_sat.jpg,train/132803_mask.png
1525,577294,train,train/577294_sat.jpg,train/577294_mask.png
1526,420072,train,train/420072_sat.jpg,train/420072_mask.png
1527,511174,train,train/511174_sat.jpg,train/511174_mask.png
1528,312663,train,train/312663_sat.jpg,train/312663_mask.png
1529,141216,train,train/141216_sat.jpg,train/141216_mask.png
1530,603840,train,train/603840_sat.jpg,train/603840_mask.png
1531,915429,train,train/915429_sat.jpg,train/915429_mask.png
1532,737584,train,train/737584_sat.jpg,train/737584_mask.png
1533,968690,train,train/968690_sat.jpg,train/968690_mask.png
1534,217718,train,train/217718_sat.jpg,train/217718_mask.png
1535,757829,train,train/757829_sat.jpg,train/757829_mask.png
1536,873862,train,train/873862_sat.jpg,train/873862_mask.png
1537,581698,train,train/581698_sat.jpg,train/581698_mask.png
1538,285170,train,train/285170_sat.jpg,train/285170_mask.png
1539,969507,train,train/969507_sat.jpg,train/969507_mask.png
1540,670413,train,train/670413_sat.jpg,train/670413_mask.png
1541,77950,train,train/77950_sat.jpg,train/77950_mask.png
1542,946810,train,train/946810_sat.jpg,train/946810_mask.png
1543,348069,train,train/348069_sat.jpg,train/348069_mask.png
1544,583754,train,train/583754_sat.jpg,train/583754_mask.png
1545,581664,train,train/581664_sat.jpg,train/581664_mask.png
1546,582996,train,train/582996_sat.jpg,train/582996_mask.png
1547,842450,train,train/842450_sat.jpg,train/842450_mask.png
1548,462805,train,train/462805_sat.jpg,train/462805_mask.png
1549,363960,train,train/363960_sat.jpg,train/363960_mask.png
1550,18570,train,train/18570_sat.jpg,train/18570_mask.png
1551,52082,train,train/52082_sat.jpg,train/52082_mask.png
1552,405830,train,train/405830_sat.jpg,train/405830_mask.png
1553,194423,train,train/194423_sat.jpg,train/194423_mask.png
1554,283392,train,train/283392_sat.jpg,train/283392_mask.png
1555,760891,train,train/760891_sat.jpg,train/760891_mask.png
1556,701827,train,train/701827_sat.jpg,train/701827_mask.png
1557,161175,train,train/161175_sat.jpg,train/161175_mask.png
1558,617648,train,train/617648_sat.jpg,train/617648_mask.png
1559,100773,train,train/100773_sat.jpg,train/100773_mask.png
1560,177575,train,train/177575_sat.jpg,train/177575_mask.png
1561,790349,train,train/790349_sat.jpg,train/790349_mask.png
1562,771314,train,train/771314_sat.jpg,train/771314_mask.png
1563,299005,train,train/299005_sat.jpg,train/299005_mask.png
1564,589420,train,train/589420_sat.jpg,train/589420_mask.png
1565,195261,train,train/195261_sat.jpg,train/195261_mask.png
1566,33305,train,train/33305_sat.jpg,train/33305_mask.png
1567,539039,train,train/539039_sat.jpg,train/539039_mask.png
1568,419054,train,train/419054_sat.jpg,train/419054_mask.png
1569,694341,train,train/694341_sat.jpg,train/694341_mask.png
1570,10486,train,train/10486_sat.jpg,train/10486_mask.png
1571,41698,train,train/41698_sat.jpg,train/41698_mask.png
1572,247505,train,train/247505_sat.jpg,train/247505_mask.png
1573,386497,train,train/386497_sat.jpg,train/386497_mask.png
1574,824574,train,train/824574_sat.jpg,train/824574_mask.png
1575,246363,train,train/246363_sat.jpg,train/246363_mask.png
1576,388071,train,train/388071_sat.jpg,train/388071_mask.png
1577,854247,train,train/854247_sat.jpg,train/854247_mask.png
1578,638181,train,train/638181_sat.jpg,train/638181_mask.png
1579,616611,train,train/616611_sat.jpg,train/616611_mask.png
1580,52477,train,train/52477_sat.jpg,train/52477_mask.png
1581,38144,train,train/38144_sat.jpg,train/38144_mask.png
1582,136504,train,train/136504_sat.jpg,train/136504_mask.png
1583,578247,train,train/578247_sat.jpg,train/578247_mask.png
1584,358554,train,train/358554_sat.jpg,train/358554_mask.png
1585,422040,train,train/422040_sat.jpg,train/422040_mask.png
1586,215069,train,train/215069_sat.jpg,train/215069_mask.png
1587,363544,train,train/363544_sat.jpg,train/363544_mask.png
1588,228609,train,train/228609_sat.jpg,train/228609_mask.png
1589,36082,train,train/36082_sat.jpg,train/36082_mask.png
1590,743450,train,train/743450_sat.jpg,train/743450_mask.png
1591,894356,train,train/894356_sat.jpg,train/894356_mask.png
1592,692169,train,train/692169_sat.jpg,train/692169_mask.png
1593,56417,train,train/56417_sat.jpg,train/56417_mask.png
1594,135269,train,train/135269_sat.jpg,train/135269_mask.png
1595,301591,train,train/301591_sat.jpg,train/301591_mask.png
1596,676239,train,train/676239_sat.jpg,train/676239_mask.png
1597,129117,train,train/129117_sat.jpg,train/129117_mask.png
1598,857214,train,train/857214_sat.jpg,train/857214_mask.png
1599,262506,train,train/262506_sat.jpg,train/262506_mask.png
1600,101395,train,train/101395_sat.jpg,train/101395_mask.png
1601,878110,train,train/878110_sat.jpg,train/878110_mask.png
1602,67970,train,train/67970_sat.jpg,train/67970_mask.png
1603,852056,train,train/852056_sat.jpg,train/852056_mask.png
1604,471960,train,train/471960_sat.jpg,train/471960_mask.png
1605,547238,train,train/547238_sat.jpg,train/547238_mask.png
1606,403979,train,train/403979_sat.jpg,train/403979_mask.png
1607,979605,train,train/979605_sat.jpg,train/979605_mask.png
1608,140917,train,train/140917_sat.jpg,train/140917_mask.png
1609,290735,train,train/290735_sat.jpg,train/290735_mask.png
1610,604560,train,train/604560_sat.jpg,train/604560_mask.png
1611,882906,train,train/882906_sat.jpg,train/882906_mask.png
1612,814946,train,train/814946_sat.jpg,train/814946_mask.png
1613,607661,train,train/607661_sat.jpg,train/607661_mask.png
1614,209090,train,train/209090_sat.jpg,train/209090_mask.png
1615,409698,train,train/409698_sat.jpg,train/409698_mask.png
1616,267645,train,train/267645_sat.jpg,train/267645_mask.png
1617,583583,train,train/583583_sat.jpg,train/583583_mask.png
1618,215970,train,train/215970_sat.jpg,train/215970_mask.png
1619,441557,train,train/441557_sat.jpg,train/441557_mask.png
1620,224916,train,train/224916_sat.jpg,train/224916_mask.png
1621,489892,train,train/489892_sat.jpg,train/489892_mask.png
1622,829196,train,train/829196_sat.jpg,train/829196_mask.png
1623,437124,train,train/437124_sat.jpg,train/437124_mask.png
1624,64343,train,train/64343_sat.jpg,train/64343_mask.png
1625,334908,train,train/334908_sat.jpg,train/334908_mask.png
1626,892063,train,train/892063_sat.jpg,train/892063_mask.png
1627,63754,train,train/63754_sat.jpg,train/63754_mask.png
1628,757333,train,train/757333_sat.jpg,train/757333_mask.png
1629,41524,train,train/41524_sat.jpg,train/41524_mask.png
1630,171296,train,train/171296_sat.jpg,train/171296_mask.png
1631,282386,train,train/282386_sat.jpg,train/282386_mask.png
1632,615647,train,train/615647_sat.jpg,train/615647_mask.png
1633,931532,train,train/931532_sat.jpg,train/931532_mask.png
1634,150984,train,train/150984_sat.jpg,train/150984_mask.png
1635,462353,train,train/462353_sat.jpg,train/462353_mask.png
1636,574546,train,train/574546_sat.jpg,train/574546_mask.png
1637,298999,train,train/298999_sat.jpg,train/298999_mask.png
1638,269561,train,train/269561_sat.jpg,train/269561_mask.png
1639,70933,train,train/70933_sat.jpg,train/70933_mask.png
1640,781848,train,train/781848_sat.jpg,train/781848_mask.png
1641,435877,train,train/435877_sat.jpg,train/435877_mask.png
1642,485468,train,train/485468_sat.jpg,train/485468_mask.png
1643,432560,train,train/432560_sat.jpg,train/432560_mask.png
1644,525884,train,train/525884_sat.jpg,train/525884_mask.png
1645,35892,train,train/35892_sat.jpg,train/35892_mask.png
1646,305427,train,train/305427_sat.jpg,train/305427_mask.png
1647,859520,train,train/859520_sat.jpg,train/859520_mask.png
1648,832482,train,train/832482_sat.jpg,train/832482_mask.png
1649,252025,train,train/252025_sat.jpg,train/252025_mask.png
1650,197331,train,train/197331_sat.jpg,train/197331_mask.png
1651,443894,train,train/443894_sat.jpg,train/443894_mask.png
1652,294813,train,train/294813_sat.jpg,train/294813_mask.png
1653,473955,train,train/473955_sat.jpg,train/473955_mask.png
1654,976451,train,train/976451_sat.jpg,train/976451_mask.png
1655,913507,train,train/913507_sat.jpg,train/913507_mask.png
1656,134444,train,train/134444_sat.jpg,train/134444_mask.png
1657,306987,train,train/306987_sat.jpg,train/306987_mask.png
1658,889313,train,train/889313_sat.jpg,train/889313_mask.png
1659,681141,train,train/681141_sat.jpg,train/681141_mask.png
1660,86492,train,train/86492_sat.jpg,train/86492_mask.png
1661,557198,train,train/557198_sat.jpg,train/557198_mask.png
1662,314129,train,train/314129_sat.jpg,train/314129_mask.png
1663,481527,train,train/481527_sat.jpg,train/481527_mask.png
1664,454871,train,train/454871_sat.jpg,train/454871_mask.png
1665,586635,train,train/586635_sat.jpg,train/586635_mask.png
1666,189431,train,train/189431_sat.jpg,train/189431_mask.png
1667,95185,train,train/95185_sat.jpg,train/95185_mask.png
1668,144547,train,train/144547_sat.jpg,train/144547_mask.png
1669,706490,train,train/706490_sat.jpg,train/706490_mask.png
1670,389555,train,train/389555_sat.jpg,train/389555_mask.png
1671,985661,train,train/985661_sat.jpg,train/985661_mask.png
1672,622973,train,train/622973_sat.jpg,train/622973_mask.png
1673,933294,train,train/933294_sat.jpg,train/933294_mask.png
1674,577480,train,train/577480_sat.jpg,train/577480_mask.png
1675,776852,train,train/776852_sat.jpg,train/776852_mask.png
1676,54635,train,train/54635_sat.jpg,train/54635_mask.png
1677,968202,train,train/968202_sat.jpg,train/968202_mask.png
1678,42349,train,train/42349_sat.jpg,train/42349_mask.png
1679,849199,train,train/849199_sat.jpg,train/849199_mask.png
1680,257531,train,train/257531_sat.jpg,train/257531_mask.png
1681,985902,train,train/985902_sat.jpg,train/985902_mask.png
1682,825218,train,train/825218_sat.jpg,train/825218_mask.png
1683,718018,train,train/718018_sat.jpg,train/718018_mask.png
1684,8710,train,train/8710_sat.jpg,train/8710_mask.png
1685,141518,train,train/141518_sat.jpg,train/141518_mask.png
1686,545721,train,train/545721_sat.jpg,train/545721_mask.png
1687,38479,train,train/38479_sat.jpg,train/38479_mask.png
1688,480408,train,train/480408_sat.jpg,train/480408_mask.png
1689,808984,train,train/808984_sat.jpg,train/808984_mask.png
1690,34973,train,train/34973_sat.jpg,train/34973_mask.png
1691,648470,train,train/648470_sat.jpg,train/648470_mask.png
1692,820497,train,train/820497_sat.jpg,train/820497_mask.png
1693,562,train,train/562_sat.jpg,train/562_mask.png
1694,420774,train,train/420774_sat.jpg,train/420774_mask.png
1695,451225,train,train/451225_sat.jpg,train/451225_mask.png
1696,459088,train,train/459088_sat.jpg,train/459088_mask.png
1697,836726,train,train/836726_sat.jpg,train/836726_mask.png
1698,325090,train,train/325090_sat.jpg,train/325090_mask.png
1699,308946,train,train/308946_sat.jpg,train/308946_mask.png
1700,428029,train,train/428029_sat.jpg,train/428029_mask.png
1701,95070,train,train/95070_sat.jpg,train/95070_mask.png
1702,405216,train,train/405216_sat.jpg,train/405216_mask.png
1703,395265,train,train/395265_sat.jpg,train/395265_mask.png
1704,450124,train,train/450124_sat.jpg,train/450124_mask.png
1705,142436,train,train/142436_sat.jpg,train/142436_mask.png
1706,518410,train,train/518410_sat.jpg,train/518410_mask.png
1707,226265,train,train/226265_sat.jpg,train/226265_mask.png
1708,395611,train,train/395611_sat.jpg,train/395611_mask.png
1709,256474,train,train/256474_sat.jpg,train/256474_mask.png
1710,415109,train,train/415109_sat.jpg,train/415109_mask.png
1711,129205,train,train/129205_sat.jpg,train/129205_mask.png
1712,105252,train,train/105252_sat.jpg,train/105252_mask.png
1713,9433,train,train/9433_sat.jpg,train/9433_mask.png
1714,501578,train,train/501578_sat.jpg,train/501578_mask.png
1715,487723,train,train/487723_sat.jpg,train/487723_mask.png
1716,939551,train,train/939551_sat.jpg,train/939551_mask.png
1717,340732,train,train/340732_sat.jpg,train/340732_mask.png
1718,97279,train,train/97279_sat.jpg,train/97279_mask.png
1719,285535,train,train/285535_sat.jpg,train/285535_mask.png
1720,771036,train,train/771036_sat.jpg,train/771036_mask.png
1721,442850,train,train/442850_sat.jpg,train/442850_mask.png
1722,982907,train,train/982907_sat.jpg,train/982907_mask.png
1723,84601,train,train/84601_sat.jpg,train/84601_mask.png
1724,688756,train,train/688756_sat.jpg,train/688756_mask.png
1725,321959,train,train/321959_sat.jpg,train/321959_mask.png
1726,159963,train,train/159963_sat.jpg,train/159963_mask.png
1727,549813,train,train/549813_sat.jpg,train/549813_mask.png
1728,310668,train,train/310668_sat.jpg,train/310668_mask.png
1729,920915,train,train/920915_sat.jpg,train/920915_mask.png
1730,268319,train,train/268319_sat.jpg,train/268319_mask.png
1731,90197,train,train/90197_sat.jpg,train/90197_mask.png
1732,603213,train,train/603213_sat.jpg,train/603213_mask.png
1733,508222,train,train/508222_sat.jpg,train/508222_mask.png
1734,873424,train,train/873424_sat.jpg,train/873424_mask.png
1735,623924,train,train/623924_sat.jpg,train/623924_mask.png
1736,129975,train,train/129975_sat.jpg,train/129975_mask.png
1737,697165,train,train/697165_sat.jpg,train/697165_mask.png
1738,849648,train,train/849648_sat.jpg,train/849648_mask.png
1739,923317,train,train/923317_sat.jpg,train/923317_mask.png
1740,856445,train,train/856445_sat.jpg,train/856445_mask.png
1741,232116,train,train/232116_sat.jpg,train/232116_mask.png
1742,755069,train,train/755069_sat.jpg,train/755069_mask.png
1743,201854,train,train/201854_sat.jpg,train/201854_mask.png
1744,8078,train,train/8078_sat.jpg,train/8078_mask.png
1745,548550,train,train/548550_sat.jpg,train/548550_mask.png
1746,295004,train,train/295004_sat.jpg,train/295004_mask.png
1747,82676,train,train/82676_sat.jpg,train/82676_mask.png
1748,632438,train,train/632438_sat.jpg,train/632438_mask.png
1749,905891,train,train/905891_sat.jpg,train/905891_mask.png
1750,435633,train,train/435633_sat.jpg,train/435633_mask.png
1751,764272,train,train/764272_sat.jpg,train/764272_mask.png
1752,606928,train,train/606928_sat.jpg,train/606928_mask.png
1753,893442,train,train/893442_sat.jpg,train/893442_mask.png
1754,921752,train,train/921752_sat.jpg,train/921752_mask.png
1755,872260,train,train/872260_sat.jpg,train/872260_mask.png
1756,262288,train,train/262288_sat.jpg,train/262288_mask.png
1757,10466,train,train/10466_sat.jpg,train/10466_mask.png
1758,201520,train,train/201520_sat.jpg,train/201520_mask.png
1759,206358,train,train/206358_sat.jpg,train/206358_mask.png
1760,679572,train,train/679572_sat.jpg,train/679572_mask.png
1761,693888,train,train/693888_sat.jpg,train/693888_mask.png
1762,841677,train,train/841677_sat.jpg,train/841677_mask.png
1763,207388,train,train/207388_sat.jpg,train/207388_mask.png
1764,683585,train,train/683585_sat.jpg,train/683585_mask.png
1765,474500,train,train/474500_sat.jpg,train/474500_mask.png
1766,864958,train,train/864958_sat.jpg,train/864958_mask.png
1767,78819,train,train/78819_sat.jpg,train/78819_mask.png
1768,669233,train,train/669233_sat.jpg,train/669233_mask.png
1769,254653,train,train/254653_sat.jpg,train/254653_mask.png
1770,641519,train,train/641519_sat.jpg,train/641519_mask.png
1771,193878,train,train/193878_sat.jpg,train/193878_mask.png
1772,963389,train,train/963389_sat.jpg,train/963389_mask.png
1773,461275,train,train/461275_sat.jpg,train/461275_mask.png
1774,102945,train,train/102945_sat.jpg,train/102945_mask.png
1775,503492,train,train/503492_sat.jpg,train/503492_mask.png
1776,312040,train,train/312040_sat.jpg,train/312040_mask.png
1777,34520,train,train/34520_sat.jpg,train/34520_mask.png
1778,777977,train,train/777977_sat.jpg,train/777977_mask.png
1779,654433,train,train/654433_sat.jpg,train/654433_mask.png
1780,200004,train,train/200004_sat.jpg,train/200004_mask.png
1781,59116,train,train/59116_sat.jpg,train/59116_mask.png
1782,513635,train,train/513635_sat.jpg,train/513635_mask.png
1783,876466,train,train/876466_sat.jpg,train/876466_mask.png
1784,89369,train,train/89369_sat.jpg,train/89369_mask.png
1785,627512,train,train/627512_sat.jpg,train/627512_mask.png
1786,882639,train,train/882639_sat.jpg,train/882639_mask.png
1787,331137,train,train/331137_sat.jpg,train/331137_mask.png
1788,521396,train,train/521396_sat.jpg,train/521396_mask.png
1789,746499,train,train/746499_sat.jpg,train/746499_mask.png
1790,906586,train,train/906586_sat.jpg,train/906586_mask.png
1791,415694,train,train/415694_sat.jpg,train/415694_mask.png
1792,572614,train,train/572614_sat.jpg,train/572614_mask.png
1793,580246,train,train/580246_sat.jpg,train/580246_mask.png
1794,856074,train,train/856074_sat.jpg,train/856074_mask.png
1795,991392,train,train/991392_sat.jpg,train/991392_mask.png
1796,588289,train,train/588289_sat.jpg,train/588289_mask.png
1797,224711,train,train/224711_sat.jpg,train/224711_mask.png
1798,875620,train,train/875620_sat.jpg,train/875620_mask.png
1799,978406,train,train/978406_sat.jpg,train/978406_mask.png
1800,866827,train,train/866827_sat.jpg,train/866827_mask.png
1801,230359,train,train/230359_sat.jpg,train/230359_mask.png
1802,820272,train,train/820272_sat.jpg,train/820272_mask.png
1803,351913,train,train/351913_sat.jpg,train/351913_mask.png
1804,673035,train,train/673035_sat.jpg,train/673035_mask.png
1805,259840,train,train/259840_sat.jpg,train/259840_mask.png
1806,63042,train,train/63042_sat.jpg,train/63042_mask.png
1807,421746,train,train/421746_sat.jpg,train/421746_mask.png
1808,483961,train,train/483961_sat.jpg,train/483961_mask.png
1809,644027,train,train/644027_sat.jpg,train/644027_mask.png
1810,949499,train,train/949499_sat.jpg,train/949499_mask.png
1811,561049,train,train/561049_sat.jpg,train/561049_mask.png
1812,192523,train,train/192523_sat.jpg,train/192523_mask.png
1813,94225,train,train/94225_sat.jpg,train/94225_mask.png
1814,429455,train,train/429455_sat.jpg,train/429455_mask.png
1815,129340,train,train/129340_sat.jpg,train/129340_mask.png
1816,310692,train,train/310692_sat.jpg,train/310692_mask.png
1817,851693,train,train/851693_sat.jpg,train/851693_mask.png
1818,562433,train,train/562433_sat.jpg,train/562433_mask.png
1819,652680,train,train/652680_sat.jpg,train/652680_mask.png
1820,27617,train,train/27617_sat.jpg,train/27617_mask.png
1821,154460,train,train/154460_sat.jpg,train/154460_mask.png
1822,297633,train,train/297633_sat.jpg,train/297633_mask.png
1823,292623,train,train/292623_sat.jpg,train/292623_mask.png
